英雄ID,英雄名称,英雄星级,攻击系数,防御系数,生命系数,速度系数,雕文插槽,攻击百分比,生命百分比,最大等级,升星材料,额外材料,被动1名称,被动1,被动1描述,被动2名称,被动2,被动2描述,被动3名称,被动3,被动3描述,怒气名称,怒气,怒气描述
14036,鲁特兹,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",刺客之心3,"""1403a111"",""1403a121"",""1403a131""",被动效果：拥有刺客之心，抛弃一切恐惧，破防增加40%，攻击增加24%，生命增加16%,追击2,"""14036214""",被动效果：追杀弱小的猎物，普通攻击变成攻击敌方生命最少的英雄，伤害为111%攻击效果，并减少目标16%防御,血腥狂舞2,"""14036314"",""14036324""",被动效果：行走在死亡的边缘，自身生命低于80%，提升自己破防33%，并持续回复自己303%攻击的等量生命5回合（只触发一次）,疾影突袭2,14036012,怒气技能：对敌方随机4名目标造成136%攻击伤害，对法师类目标有75%概率眩晕2回合
14036,鲁特兹,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",刺客之心3,"""1403a111"",""1403a121"",""1403a131""",被动效果：拥有刺客之心，抛弃一切恐惧，破防增加40%，攻击增加24%，生命增加16%,集中击杀3,"""1403a214""",被动效果：追杀弱小的猎物，普通攻击变成攻击敌方生命最少的英雄，伤害为133%攻击效果，并减少目标22%防御,血腥狂舞2,"""14036314"",""14036324""",被动效果：行走在死亡的边缘，自身生命低于80%，提升自己破防33%，并持续回复自己303%攻击的等量生命5回合（只触发一次）,疾影突袭2,14036012,怒气技能：对敌方随机4名目标造成136%攻击伤害，对法师类目标有75%概率眩晕2回合
14036,鲁特兹,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",刺客之心3,"""1403a111"",""1403a121"",""1403a131""",被动效果：拥有刺客之心，抛弃一切恐惧，破防增加40%，攻击增加24%，生命增加16%,集中击杀3,"""1403a214""",被动效果：追杀弱小的猎物，普通攻击变成攻击敌方生命最少的英雄，伤害为133%攻击效果，并减少目标22%防御,血腥狂舞3,"""1403a314"",""1403a324"",""1403a334""",被动效果：行走在死亡的边缘，自身生命低于80%，提升自己破防42%，暴击21%，并持续回复自己404%攻击的等量生命5回合（只触发一次）,疾影突袭2,14036012,怒气技能：对敌方随机4名目标造成136%攻击伤害，对法师类目标有75%概率眩晕2回合
14036,鲁特兹,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",刺客之心3,"""1403a111"",""1403a121"",""1403a131""",被动效果：拥有刺客之心，抛弃一切恐惧，破防增加40%，攻击增加24%，生命增加16%,集中击杀3,"""1403a214""",被动效果：追杀弱小的猎物，普通攻击变成攻击敌方生命最少的英雄，伤害为133%攻击效果，并减少目标22%防御,血腥狂舞3,"""1403a314"",""1403a324"",""1403a334""",被动效果：行走在死亡的边缘，自身生命低于80%，提升自己破防42%，暴击21%，并持续回复自己404%攻击的等量生命5回合（只触发一次）,疾影突袭3,1403a012,怒气技能：对敌方随机4名目标造成185%攻击伤害，对法师类目标有100%概率眩晕2回合并造成185%攻击的额外伤害
14036,鲁特兹,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",刺客之心3,"""1403a111"",""1403a121"",""1403a131""",被动效果：拥有刺客之心，抛弃一切恐惧，破防增加40%，攻击增加24%，生命增加16%,集中击杀3,"""1403a214""",被动效果：追杀弱小的猎物，普通攻击变成攻击敌方生命最少的英雄，伤害为133%攻击效果，并减少目标22%防御,血腥狂舞3,"""1403a314"",""1403a324"",""1403a334""",被动效果：行走在死亡的边缘，自身生命低于80%，提升自己破防42%，暴击21%，并持续回复自己404%攻击的等量生命5回合（只触发一次）,疾影突袭3,1403a012,怒气技能：对敌方随机4名目标造成185%攻击伤害，对法师类目标有100%概率眩晕2回合并造成185%攻击的额外伤害
14036,鲁特兹,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",刺客之心3,"""1403a111"",""1403a121"",""1403a131""",被动效果：拥有刺客之心，抛弃一切恐惧，破防增加40%，攻击增加24%，生命增加16%,集中击杀3,"""1403a214""",被动效果：追杀弱小的猎物，普通攻击变成攻击敌方生命最少的英雄，伤害为133%攻击效果，并减少目标22%防御,血腥狂舞3,"""1403a314"",""1403a324"",""1403a334""",被动效果：行走在死亡的边缘，自身生命低于80%，提升自己破防42%，暴击21%，并持续回复自己404%攻击的等量生命5回合（只触发一次）,疾影突袭3,1403a012,怒气技能：对敌方随机4名目标造成185%攻击伤害，对法师类目标有100%概率眩晕2回合并造成185%攻击的额外伤害
14036,鲁特兹,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",刺客之心3,"""1403a111"",""1403a121"",""1403a131""",被动效果：拥有刺客之心，抛弃一切恐惧，破防增加40%，攻击增加24%，生命增加16%,集中击杀3,"""1403a214""",被动效果：追杀弱小的猎物，普通攻击变成攻击敌方生命最少的英雄，伤害为133%攻击效果，并减少目标22%防御,血腥狂舞3,"""1403a314"",""1403a324"",""1403a334""",被动效果：行走在死亡的边缘，自身生命低于80%，提升自己破防42%，暴击21%，并持续回复自己404%攻击的等量生命5回合（只触发一次）,疾影突袭3,1403a012,怒气技能：对敌方随机4名目标造成185%攻击伤害，对法师类目标有100%概率眩晕2回合并造成185%攻击的额外伤害
14046,沃尔特,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",毒刃锁定3,"""1404a111"",""1404a121"",""1404a131"",""1404a114""",被动技能：天生拥有狼之敏锐，破防增加21%，攻击增加34%，生命增加15.5%，对中毒目标伤害增加20.5%,野性咆哮2,"""14046214""",被动效果：体内携带特殊的病毒，普攻有100%概率使目标中毒，每回合持续造成42.5%攻击伤害持续6回合。,幽冥护体2,"""14046314""",被动效果：损失的鲜血，要用敌人的鲜血偿还，当生命低于60%时，使敌方后排随机2名目标中毒，每回合造成130%的攻击伤害，持续4回合。（只触发1次）,狼牙天冲2,14046012,怒气技能：对随机2名后排敌人造成192%攻击伤害，每回合额外造成45%中毒伤害，持续6回合，并有42.5%概率眩晕目标2回合。
14046,沃尔特,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",毒刃锁定3,"""1404a111"",""1404a121"",""1404a131"",""1404a114""",被动技能：天生拥有狼之敏锐，破防增加21%，攻击增加34%，生命增加15.5%，对中毒目标伤害增加20.5%,野性咆哮3,"""1404a214""",被动效果：体内携带特殊的病毒，普攻有100%概率使目标中毒，每回合持续造成52.5%攻击伤害持续6回合。,幽冥护体2,"""14046314""",被动效果：损失的鲜血，要用敌人的鲜血偿还，当生命低于60%时，使敌方后排随机2名目标中毒，每回合造成130%的攻击伤害，持续4回合。（只触发1次）,狼牙天冲2,14046012,怒气技能：对随机2名后排敌人造成192%攻击伤害，每回合额外造成45%中毒伤害，持续6回合，并有42.5%概率眩晕目标2回合。
14046,沃尔特,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",毒刃锁定3,"""1404a111"",""1404a121"",""1404a131"",""1404a114""",被动技能：天生拥有狼之敏锐，破防增加21%，攻击增加34%，生命增加15.5%，对中毒目标伤害增加20.5%,野性咆哮3,"""1404a214""",被动效果：体内携带特殊的病毒，普攻有100%概率使目标中毒，每回合持续造成52.5%攻击伤害持续6回合。,隐秘之毒3,"""1404a314""",被动效果：损失的鲜血，要用敌人的鲜血偿还，当生命低于60%时，使敌方后排随机2名目标中毒，每回合造成190%的攻击伤害，持续4回合。（只触发1次）,狼牙天冲2,14046012,怒气技能：对随机2名后排敌人造成192%攻击伤害，每回合额外造成45%中毒伤害，持续6回合，并有42.5%概率眩晕目标2回合。
14046,沃尔特,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",毒刃锁定3,"""1404a111"",""1404a121"",""1404a131"",""1404a114""",被动技能：天生拥有狼之敏锐，破防增加21%，攻击增加34%，生命增加15.5%，对中毒目标伤害增加20.5%,野性咆哮3,"""1404a214""",被动效果：体内携带特殊的病毒，普攻有100%概率使目标中毒，每回合持续造成52.5%攻击伤害持续6回合。,隐秘之毒3,"""1404a314""",被动效果：损失的鲜血，要用敌人的鲜血偿还，当生命低于60%时，使敌方后排随机2名目标中毒，每回合造成190%的攻击伤害，持续4回合。（只触发1次）,狼牙天冲3,1404a012,怒气技能：对敌方随机2名后排目标造成221%攻击伤害，每回合额外造成70%攻击的中毒伤害，持续6回合，并有52.5%概率眩晕目标2回合，增加自己52%免伤持续2回合。
14046,沃尔特,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",毒刃锁定3,"""1404a111"",""1404a121"",""1404a131"",""1404a114""",被动技能：天生拥有狼之敏锐，破防增加21%，攻击增加34%，生命增加15.5%，对中毒目标伤害增加20.5%,野性咆哮3,"""1404a214""",被动效果：体内携带特殊的病毒，普攻有100%概率使目标中毒，每回合持续造成52.5%攻击伤害持续6回合。,隐秘之毒3,"""1404a314""",被动效果：损失的鲜血，要用敌人的鲜血偿还，当生命低于60%时，使敌方后排随机2名目标中毒，每回合造成190%的攻击伤害，持续4回合。（只触发1次）,狼牙天冲3,1404a012,怒气技能：对敌方随机2名后排目标造成221%攻击伤害，每回合额外造成70%攻击的中毒伤害，持续6回合，并有52.5%概率眩晕目标2回合，增加自己52%免伤持续2回合。
14046,沃尔特,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",毒刃锁定3,"""1404a111"",""1404a121"",""1404a131"",""1404a114""",被动技能：天生拥有狼之敏锐，破防增加21%，攻击增加34%，生命增加15.5%，对中毒目标伤害增加20.5%,野性咆哮3,"""1404a214""",被动效果：体内携带特殊的病毒，普攻有100%概率使目标中毒，每回合持续造成52.5%攻击伤害持续6回合。,隐秘之毒3,"""1404a314""",被动效果：损失的鲜血，要用敌人的鲜血偿还，当生命低于60%时，使敌方后排随机2名目标中毒，每回合造成190%的攻击伤害，持续4回合。（只触发1次）,狼牙天冲3,1404a012,怒气技能：对敌方随机2名后排目标造成221%攻击伤害，每回合额外造成70%攻击的中毒伤害，持续6回合，并有52.5%概率眩晕目标2回合，增加自己52%免伤持续2回合。
14046,沃尔特,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",毒刃锁定3,"""1404a111"",""1404a121"",""1404a131"",""1404a114""",被动技能：天生拥有狼之敏锐，破防增加21%，攻击增加34%，生命增加15.5%，对中毒目标伤害增加20.5%,野性咆哮3,"""1404a214""",被动效果：体内携带特殊的病毒，普攻有100%概率使目标中毒，每回合持续造成52.5%攻击伤害持续6回合。,隐秘之毒3,"""1404a314""",被动效果：损失的鲜血，要用敌人的鲜血偿还，当生命低于60%时，使敌方后排随机2名目标中毒，每回合造成190%的攻击伤害，持续4回合。（只触发1次）,狼牙天冲3,1404a012,怒气技能：对敌方随机2名后排目标造成221%攻击伤害，每回合额外造成70%攻击的中毒伤害，持续6回合，并有52.5%概率眩晕目标2回合，增加自己52%免伤持续2回合。
15036,菲尔德,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",击晕3,"""1503a114""",被动效果：敏锐的猎手，擅长找到敌人的弱点，普攻有77%概率使目标眩晕，持续2回合,乘胜追击2,"""15036214""",被动效果：对眩晕的目标乘胜追击，增加77%的额外伤害,射手之心2,"""15036311"",""15036321""",被动效果：天生猎手，专找弱点，破防增加32%，攻击增加33%,致命箭雨2,15036012,怒气技能：对敌方随机4名目标造成99%攻击伤害并有77%概率使刺客类目标眩晕2回合
15036,菲尔德,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",击晕3,"""1503a114""",被动效果：敏锐的猎手，擅长找到敌人的弱点，普攻有77%概率使目标眩晕，持续2回合,乘胜追击3,"""1503a214""",被动效果：对眩晕的目标乘胜追击，增加128%的额外伤害,射手之心2,"""15036311"",""15036321""",被动效果：天生猎手，专找弱点，破防增加32%，攻击增加33%,致命箭雨2,15036012,怒气技能：对敌方随机4名目标造成99%攻击伤害并有77%概率使刺客类目标眩晕2回合
15036,菲尔德,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",击晕3,"""1503a114""",被动效果：敏锐的猎手，擅长找到敌人的弱点，普攻有77%概率使目标眩晕，持续2回合,乘胜追击3,"""1503a214""",被动效果：对眩晕的目标乘胜追击，增加128%的额外伤害,射手之心3,"""1503a311"",""1503a321""",被动效果：天生猎手，专找弱点，破防增加40%，攻击增加33%,致命箭雨2,15036012,怒气技能：对敌方随机4名目标造成99%攻击伤害并有77%概率使刺客类目标眩晕2回合
15036,菲尔德,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",击晕3,"""1503a114""",被动效果：敏锐的猎手，擅长找到敌人的弱点，普攻有77%概率使目标眩晕，持续2回合,乘胜追击3,"""1503a214""",被动效果：对眩晕的目标乘胜追击，增加128%的额外伤害,射手之心3,"""1503a311"",""1503a321""",被动效果：天生猎手，专找弱点，破防增加40%，攻击增加33%,致命箭雨3,1503a012,怒气技能：对敌方随机4名目标造成160%攻击伤害，有100%概率使刺客类目标眩晕2回合并中毒，每回合额外造成66%攻击伤害，持续3回合
15036,菲尔德,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",击晕3,"""1503a114""",被动效果：敏锐的猎手，擅长找到敌人的弱点，普攻有77%概率使目标眩晕，持续2回合,乘胜追击3,"""1503a214""",被动效果：对眩晕的目标乘胜追击，增加128%的额外伤害,射手之心3,"""1503a311"",""1503a321""",被动效果：天生猎手，专找弱点，破防增加40%，攻击增加33%,致命箭雨3,1503a012,怒气技能：对敌方随机4名目标造成160%攻击伤害，有100%概率使刺客类目标眩晕2回合并中毒，每回合额外造成66%攻击伤害，持续3回合
