技能id,技能类型,攻击动作,选敌类型,是否存活,位置,排序条件,选敌数量,释放概率,数据,检测条件,额外数据,描述
4304a313,3,buff,1,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojisign"",""round"":15,""pro"":720}}",{},{},给敌方全体附加暴击印记，印记暴击后触发造成72%攻击伤害。
4305a113,3,hppro,0,1,1,,,1000,{"pro":1000},{},{},使前排友军恢复100%攻击生命。
4305a213,3,hppro,0,1,0,,,1000,{"pro":1500},{},{},使己方全体恢复150%攻击生命
4305a223,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":3,""pro"":140}}",{},{},使己方全体增加14%的暴击，持续3回合
4403a113,3,delnuqi,-1,1,,,,1000,{"value":50},{},{},降低攻击目标50点怒气
4403a123,3,addnuqi,-2,1,,,,1000,{"value":50},{},{},增加自己50点怒气
4403a133,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpspro"",""round"":15,""pro"":350}}",{},{},增加自己35%技能伤害率，持续15回合。
4404a013,3,buff,-1,1,,,,1000,{},{"job":[2]},"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":500}}",如果攻击目标是法师，造成流血，每回合额外造成50%攻击伤害，持续3回合
4404a215,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":3,""pro"":200}}",{},{},降低攻击目标20%攻击，持续3回合
4404a313,3,buff,-1,1,,,,500,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":2,""pro"":1250}}",{},{},50%几率使目标中毒，每回合造成125%攻击伤害，持续2回合。
4504a013,3,buff,-1,1,,,,500,"{""act"":""buff"",""v"":{""buffid"":""jinmo"",""round"":2}}",{},{},有50%几率使攻击目标禁魔，持续2回合。
4504a023,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""miankongpro"",""round"":2,""pro"":1000}}",{},{},使自己免疫控制，持续2回合
4504a213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baoshangpro"",""round"":15,""pro"":200}}",{},{},增加自己20%暴击伤害，持续15回合。
4504a223,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":15,""pro"":150}}",{},{},增加自己15%攻击，持续15回合。
4504a313,3,buff,-1,1,,,,750,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":2,""pro"":2000}}",{},{},75%几率对攻击目标提高200%技能伤害率。
4504a323,3,buff,-1,1,,,,150,"{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":2}}",{},{},15%几率沉默攻击目标，持续2回合
4505a013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""speeddrop"",""round"":3,""pro"":50}}",{},{},降低攻击目标5%速度，持续3回合。
4505a023,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":3,""pro"":550}}",{},{},使攻击目标中毒，每回合造成55%攻击伤害，持续3回合
4505a213,3,buff,3,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":2,""pro"":780}}",{},{},使攻击目标中毒，每回合造成78%攻击伤害，持续2回合。
4505a313,3,dpspro,-1,1,,,,1000,{},{"hasbufftype":["zhongdu"]},{"pro":600},如果目标处于中毒状态，伤害增加60%。
5101a013,3,buff,-1,1,,,,600,"{""act"":""buff"",""v"":{""buffid"":""roundsign"",""round"":2,""isend"":1,""pro"":2000}}",{},{},对伤害目标附加回合印记，回合印记1回合触发造成280%的攻击伤害。
5101a023,3,buff,-1,1,,,,200,"{""act"":""buff"",""v"":{""buffid"":""roundsign"",""round"":2,""isend"":1,""pro"":700}}",{},{},45%的几率对攻击目标额外附加一个210%攻击伤害的回合印记。
5101a033,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":3,""pro"":250}}",{},{},提升自身15%免伤率，持续3回合
5101a113,3,buff,-1,1,,,,800,"{""act"":""buff"",""v"":{""buffid"":""roundsign"",""round"":2,""isend"":1,""pro"":1000}}",{},{},给攻击目标附加回合印记，回合印记1回合后触发造成190%攻击伤害。
5101a123,3,buff,-1,1,,,,450,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":2}}",{},{},45%几率使攻击目标石化，持续2回合
5101a213,3,buff,2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""roundsign"",""round"":2,""isend"":1,""pro"":1100}}",{},{},给攻击者附加回合印记，回合印记1回合后触发造成185%攻击伤害
5101a223,3,addhp,-2,1,,,,300,{"pro":100},{},{},30%几率恢复自身10%的血量
5204a013,3,buff,-1,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":2}}",{},{},30%几率使攻击目标石化，持续2回合。
5204a023,3,delnuqi,-1,1,,,,300,{"value":30},{},{},30%几率降低攻击目标30点怒气
5204a033,3,addnuqi,-2,1,,,,300,{"value":30},{},{},30%几率增加自身30点怒气
5204a113,3,buff,-1,1,,,,550,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":1}}",{},{},55%几率使攻击目标石化，持续1回合。
5204a313,3,buff,-2,1,,,,500,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":600}}",{},{},50%几率提升自身60%攻击力，持续2回合
5204a323,3,delnuqi,2,1,,,,300,{"value":30},{},{},30%几率降低攻击者30点怒气
5301a113,3,addnuqi,-2,1,,,,1000,{"value":40},{},{},增加自己40点怒气
5301a123,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpspro"",""round"":3,""pro"":80}}",{},{},增加自己8%技能伤害率，持续3回合。
5301a213,3,addnuqi,-2,1,,,,1000,{"value":40},{},{},增加自己40点怒气
5301a223,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpspro"",""round"":3,""pro"":100}}",{},{},增加自己10%技能伤害率，持续3回合。
6102a013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojisign"",""round"":15,""pro"":2200}}",{},{},对攻击目标附加暴击印记，暴击印记暴击后触发造成220%的攻击伤害。
6102a023,3,buff,-1,1,,,,500,"{""act"":""buff"",""v"":{""buffid"":""baojisign"",""round"":15,""pro"":1400}}",{},{},50%的几率对攻击目标额外附加一个140%攻击伤害的暴击印记
6102a213,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojisign"",""round"":15,""pro"":900}}",{},{},给攻击目标附加暴击印记，暴击印记暴击后触发造成90%攻击伤害。
6102a223,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":3,""pro"":120}}",{},{},提升自己12%暴击，持续3回合。
6102a313,3,buff,2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojisign"",""round"":15,""pro"":750}}",{},{},给攻击目标附加暴击印记，暴击印记暴击后触发造成75%攻击伤害。
6102a323,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baoshangpro"",""round"":3,""pro"":200}}",{},{},提升自己20%暴击伤害，持续3回合
6201a113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpspro"",""round"":3,""pro"":400}}",{},{},增加自己40%技能伤害率，持续3回合。
6201a123,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":3,""pro"":100}}",{},{},增加自己10%伤增率，持续3回合。
6201a213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpspro"",""round"":3,""pro"":450}}",{},{},增加自己45%技能伤害率，持续3回合。
6201a223,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":3,""pro"":80}}",{},{},增加自己8%伤增率，持续3回合。
6302a013,3,hppro,0,1,0,rand,3,1000,{"pro":1650},{},{},回复随机3名友军165%攻击生命。
6302a023,3,buff,0,1,0,rand,3,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":15,""pro"":250}}",{},{},同时为回复的3名友军目标增加25%的伤增率，持续15回合。
6302a113,3,hppro,-2,1,,,,1000,{"pro":1150},{},{},恢复自己115%攻击生命
6302a123,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":3,""pro"":50}}",{},{},增加自己20%伤增率，持续4回合
6302a313,3,hppro,-2,1,,,,1000,{"pro":400},{},{},恢复自己40%攻击生命
6302a323,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":3,""pro"":50}}",{},{},增加自己20%伤增率，持续3回合
10003,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":133,""realinjury"":1}}",{},{},每回合造成133点流血伤害，持续3回合
10103,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":1072,""realinjury"":1}}",{},{},
10203,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":1842,""realinjury"":1}}",{},{},
10303,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":2612,""realinjury"":1}}",{},{},
10403,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":3382,""realinjury"":1}}",{},{},
10503,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":4152,""realinjury"":1}}",{},{},
10603,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":4922,""realinjury"":1}}",{},{},
10703,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":7842,""realinjury"":1}}",{},{},
10803,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":10762,""realinjury"":1}}",{},{},
10903,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":13682,""realinjury"":1}}",{},{},
11003,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":16602,""realinjury"":1}}",{},{},
11103,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":19522,""realinjury"":1}}",{},{},
11203,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":22442,""realinjury"":1}}",{},{},
11303,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":35862,""realinjury"":1}}",{},{},
11403,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":49282,""realinjury"":1}}",{},{},
11503,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":62702,""realinjury"":1}}",{},{},
11603,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":76122,""realinjury"":1}}",{},{},
11703,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":89542,""realinjury"":1}}",{},{},
11803,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":102962,""realinjury"":1}}",{},{},
11903,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":126882,""realinjury"":1}}",{},{},
12003,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":150802,""realinjury"":1}}",{},{},
12103,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":174722,""realinjury"":1}}",{},{},
12203,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":198642,""realinjury"":1}}",{},{},
12303,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":222562,""realinjury"":1}}",{},{},
12403,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":246500,""realinjury"":1}}",{},{},
11313,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":100}}",{},{},
11413,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":150}}",{},{},
11513,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":200}}",{},{},
11613,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":250}}",{},{},
11713,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":300}}",{},{},
11813,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":350}}",{},{},
11913,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":400}}",{},{},
12013,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":450}}",{},{},
12113,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":500}}",{},{},
12213,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":550}}",{},{},
12313,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":600}}",{},{},
12413,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxuedpspro"",""round"":2,""pro"":650}}",{},{},
20703,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":20}}",{},{},
20803,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":40}}",{},{},
20903,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":50}}",{},{},
21003,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":70}}",{},{},
21103,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":90}}",{},{},
21203,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":100}}",{},{},
21303,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":120}}",{},{},
21403,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":140}}",{},{},
21503,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":150}}",{},{},
21603,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":170}}",{},{},
21703,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":190}}",{},{},
21803,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":200}}",{},{},
21903,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":220}}",{},{},
22003,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":240}}",{},{},
22103,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":250}}",{},{},
22203,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":270}}",{},{},
22303,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":290}}",{},{},
22403,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":3,""pro"":300}}",{},{},
21313,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":70}}",{},{},
21413,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":90}}",{},{},
21513,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":100}}",{},{},
21613,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":120}}",{},{},
21713,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":140}}",{},{},
21813,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":150}}",{},{},
21913,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":170}}",{},{},
22013,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":190}}",{},{},
22113,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":200}}",{},{},
22213,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":220}}",{},{},
22313,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":240}}",{},{},
22413,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":250}}",{},{},
21923,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""speeddrop"",""round"":3,""pro"":10}}",{},{},
22023,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""speeddrop"",""round"":3,""pro"":14}}",{},{},
22123,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""speeddrop"",""round"":3,""pro"":18}}",{},{},
22223,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""speeddrop"",""round"":3,""pro"":22}}",{},{},
22323,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""speeddrop"",""round"":3,""pro"":26}}",{},{},
22423,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""speeddrop"",""round"":3,""pro"":30}}",{},{},
30003,3,addhp,0,1,0,rand,3,1000,{"pro":50},{},{},
30103,3,addhp,0,1,0,rand,3,1000,{"pro":50},{},{},
30203,3,addhp,0,1,0,rand,3,1000,{"pro":50},{},{},
30303,3,addhp,0,1,0,rand,3,1000,{"pro":60},{},{},
30403,3,addhp,0,1,0,rand,3,1000,{"pro":60},{},{},
30503,3,addhp,0,1,0,rand,3,1000,{"pro":70},{},{},
30603,3,addhp,0,1,0,rand,3,1000,{"pro":70},{},{},
30703,3,addhp,0,1,0,rand,3,1000,{"pro":80},{},{},
30803,3,addhp,0,1,0,rand,3,1000,{"pro":80},{},{},
30903,3,addhp,0,1,0,rand,3,1000,{"pro":90},{},{},
31003,3,addhp,0,1,0,rand,3,1000,{"pro":90},{},{},
31103,3,addhp,0,1,0,rand,3,1000,{"pro":100},{},{},
31203,3,addhp,0,1,0,rand,3,1000,{"pro":100},{},{},
31303,3,addhp,0,1,0,rand,4,1000,{"pro":110},{},{},
31403,3,addhp,0,1,0,rand,4,1000,{"pro":110},{},{},
31503,3,addhp,0,1,0,rand,4,1000,{"pro":120},{},{},
31603,3,addhp,0,1,0,rand,4,1000,{"pro":120},{},{},
31703,3,addhp,0,1,0,rand,4,1000,{"pro":130},{},{},
31803,3,addhp,0,1,0,rand,4,1000,{"pro":140},{},{},
31903,3,addhp,0,1,0,rand,4,1000,{"pro":150},{},{},
32003,3,addhp,0,1,0,rand,4,1000,{"pro":160},{},{},
32103,3,addhp,0,1,0,rand,4,1000,{"pro":170},{},{},
32203,3,addhp,0,1,0,rand,4,1000,{"pro":180},{},{},
32303,3,addhp,0,1,0,rand,4,1000,{"pro":190},{},{},
32403,3,addhp,0,1,0,rand,4,1000,{"pro":200},{},{},
30713,3,buff,0,1,0,rand,3,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":20}}",{},{},
30813,3,buff,0,1,0,rand,3,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":40}}",{},{},
30913,3,buff,0,1,0,rand,3,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":50}}",{},{},
31013,3,buff,0,1,0,rand,3,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":70}}",{},{},
31113,3,buff,0,1,0,rand,3,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":90}}",{},{},
31213,3,buff,0,1,0,rand,3,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":100}}",{},{},
31313,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":120}}",{},{},
31413,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":140}}",{},{},
31513,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":150}}",{},{},
31613,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":170}}",{},{},
31713,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":190}}",{},{},
31813,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":200}}",{},{},
31913,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":220}}",{},{},
32013,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":240}}",{},{},
32113,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":250}}",{},{},
32213,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":270}}",{},{},
32313,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":290}}",{},{},
32413,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":300}}",{},{},
31923,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":70}}",{},{},
32023,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":90}}",{},{},
32123,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":100}}",{},{},
32223,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":120}}",{},{},
32323,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":140}}",{},{},
32423,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":2,""pro"":150}}",{},{},
40003,3,addnuqi,0,1,0,rand,2,1000,{"value":11},{},{},
40103,3,addnuqi,0,1,0,rand,2,1000,{"value":12},{},{},
40203,3,addnuqi,0,1,0,rand,2,1000,{"value":14},{},{},
40303,3,addnuqi,0,1,0,rand,2,1000,{"value":15},{},{},
40403,3,addnuqi,0,1,0,rand,2,1000,{"value":17},{},{},
40503,3,addnuqi,0,1,0,rand,2,1000,{"value":19},{},{},
40603,3,addnuqi,0,1,0,rand,2,1000,{"value":20},{},{},
40703,3,addnuqi,0,1,0,rand,3,1000,{"value":22},{},{},
40803,3,addnuqi,0,1,0,rand,3,1000,{"value":24},{},{},
40903,3,addnuqi,0,1,0,rand,3,1000,{"value":25},{},{},
41003,3,addnuqi,0,1,0,rand,3,1000,{"value":27},{},{},
41103,3,addnuqi,0,1,0,rand,3,1000,{"value":29},{},{},
41203,3,addnuqi,0,1,0,rand,3,1000,{"value":30},{},{},
41303,3,addnuqi,0,1,0,rand,4,1000,{"value":32},{},{},
41403,3,addnuqi,0,1,0,rand,4,1000,{"value":34},{},{},
41503,3,addnuqi,0,1,0,rand,4,1000,{"value":35},{},{},
41603,3,addnuqi,0,1,0,rand,4,1000,{"value":37},{},{},
41703,3,addnuqi,0,1,0,rand,4,1000,{"value":39},{},{},
41803,3,addnuqi,0,1,0,rand,4,1000,{"value":40},{},{},
41903,3,addnuqi,0,1,0,rand,4,1000,{"value":42},{},{},
42003,3,addnuqi,0,1,0,rand,4,1000,{"value":44},{},{},
42103,3,addnuqi,0,1,0,rand,4,1000,{"value":45},{},{},
42203,3,addnuqi,0,1,0,rand,4,1000,{"value":47},{},{},
42303,3,addnuqi,0,1,0,rand,4,1000,{"value":49},{},{},
42403,3,addnuqi,0,1,0,rand,4,1000,{"value":50},{},{},
41913,3,buff,-1,1,,,,200,"{""act"":""buff"",""v"":{""buffid"":""jinmo"",""round"":2}}",{},{},
42013,3,buff,-1,1,,,,240,"{""act"":""buff"",""v"":{""buffid"":""jinmo"",""round"":2}}",{},{},
42113,3,buff,-1,1,,,,280,"{""act"":""buff"",""v"":{""buffid"":""jinmo"",""round"":2}}",{},{},
42213,3,buff,-1,1,,,,320,"{""act"":""buff"",""v"":{""buffid"":""jinmo"",""round"":2}}",{},{},
42313,3,buff,-1,1,,,,360,"{""act"":""buff"",""v"":{""buffid"":""jinmo"",""round"":2}}",{},{},
42413,3,buff,-1,1,,,,400,"{""act"":""buff"",""v"":{""buffid"":""jinmo"",""round"":2}}",{},{},
50003,3,buff,-1,1,,,,60,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
50103,3,buff,-1,1,,,,70,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
50203,3,buff,-1,1,,,,90,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
50303,3,buff,-1,1,,,,100,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
50403,3,buff,-1,1,,,,120,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
50503,3,buff,-1,1,,,,140,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
