英雄ID,英雄名称,英雄星级,攻击系数,防御系数,生命系数,速度系数,雕文插槽,攻击百分比,生命百分比,最大等级,升星材料,额外材料,被动1名称,被动1,被动1描述,被动2名称,被动2,被动2描述,被动3名称,被动3,被动3描述,怒气名称,怒气,怒气描述
11106,复仇战鬼,14,3.51,1,9.21,1.6,4,330,500,300,"[{""a"":""item"",""t"":""2004"",""n"":25000},{""a"":""item"",""t"":""2039"",""n"":20}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",行尸走肉3,"""1110a101"",""1110a111"",""1110a121"",""1110a131""",被动效果：生命增加40%，攻击增加30%，破甲增加40%，格挡增加60%,冥人降临3,"""1110a204"",""1110a214""",被动效果：场上有英雄释放技能时，自身伤害增加5%，暴伤增加2%,战鬼反击3,"""1110a304""",被动效果：每格挡3次，解除自身所有控制并对随机3名敌人造成生命上限20%伤害（最高不超过自身攻击的2500%），并回复自身该伤害40%的生命值,杀意巨斧3,1110a012,怒气技能：对随机3名敌人造成206%攻击伤害，每回合额外造成100%流血伤害，持续3回合；若目标为前排，则额外造成目标生命上限15%伤害（不超过攻击力的1500%），目标为后排时，则额外造成必定暴击的108%攻击伤害
11106,复仇战鬼,15,3.51,1,9.21,1.6,5,450,700,300,"[{""a"":""item"",""t"":""2004"",""n"":30000},{""a"":""item"",""t"":""2039"",""n"":30}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",行尸走肉3,"""1110a101"",""1110a111"",""1110a121"",""1110a131""",被动效果：生命增加40%，攻击增加30%，破甲增加40%，格挡增加60%,冥人降临3,"""1110a204"",""1110a214""",被动效果：场上有英雄释放技能时，自身伤害增加5%，暴伤增加2%,战鬼反击3,"""1110a304""",被动效果：每格挡3次，解除自身所有控制并对随机3名敌人造成生命上限20%伤害（最高不超过自身攻击的2500%），并回复自身该伤害40%的生命值,杀意巨斧3,1110a012,怒气技能：对随机3名敌人造成206%攻击伤害，每回合额外造成100%流血伤害，持续3回合；若目标为前排，则额外造成目标生命上限15%伤害（不超过攻击力的1500%），目标为后排时，则额外造成必定暴击的108%攻击伤害
12026,死誓,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""jichuzhongzu"":1,""star"":5,""num"":4}]",死亡火焰3,"""1202a114""",被动效果：普攻有100%概率施放点燃灵魂的火焰，使目标燃烧，每回合造成24%攻击的伤害，直至敌方英雄死亡,冥火斗篷2,"""12026214""",被动效果：穿有用冥火制造的斗篷，受到攻击时100%概率使目标燃烧，每回合造成15%攻击的伤害，直至敌方英雄死亡,无烬燃烧2,"""12026314""",被动效果：英雄死亡时创造出不会熄灭的火焰，可使所有敌人燃烧，每回合造成25%攻击伤害，直至敌方英雄死亡,死亡尖叫2,12026012,怒气技能：对敌方随机4名目标造成100%攻击伤害，每回合额外造成30%攻击的伤害，直至敌方英雄死亡
12026,死誓,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":3}]",死亡火焰3,"""1202a114""",被动效果：普攻有100%概率施放点燃灵魂的火焰，使目标燃烧，每回合造成24%攻击的伤害，直至敌方英雄死亡,火焰护罩3,"""1202a214""",被动效果：穿有用冥火制造的斗篷，受到攻击时100%概率使目标燃烧，每回合造成22%攻击的伤害，直至敌方英雄死亡,无烬燃烧2,"""12026314""",被动效果：英雄死亡时创造出不会熄灭的火焰，可使所有敌人燃烧，每回合造成25%攻击伤害，直至敌方英雄死亡,死亡尖叫2,12026012,怒气技能：对敌方随机4名目标造成100%攻击伤害，每回合额外造成30%攻击的伤害，直至敌方英雄死亡
12026,死誓,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":2}]",死亡火焰3,"""1202a114""",被动效果：普攻有100%概率施放点燃灵魂的火焰，使目标燃烧，每回合造成24%攻击的伤害，直至敌方英雄死亡,火焰护罩3,"""1202a214""",被动效果：穿有用冥火制造的斗篷，受到攻击时100%概率使目标燃烧，每回合造成22%攻击的伤害，直至敌方英雄死亡,无烬燃烧3,"""1202a314""",被动效果：英雄死亡时创造出不会熄灭的火焰，可使所有敌人燃烧，每回合造成33%攻击伤害，直至敌方英雄死亡,死亡尖叫2,12026012,怒气技能：对敌方随机4名目标造成100%攻击伤害，每回合额外造成30%攻击的伤害，直至敌方英雄死亡
12036,艾丹,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""jichuzhongzu"":1,""star"":5,""num"":4}]",亡灵意志3,"""1203a114"",""1203a124""",被动效果：我方英雄死亡时，产生亡灵的意志，提升自己28%破防和20%攻击,疯狂之力2,"""12036211"",""12036221"",""12036231""",被动效果：拥有狂暴之心，破防增加32%，生命增加24%，攻击增加24%,死亡波动2,"""12036314""",被动效果：英雄死亡时，血衣骨法发出死亡波动，使全体敌方每回合受到28%攻击燃烧伤害，持续3回合,暗影射线2,12036012,怒气技能：对敌方全体造成92%攻击的伤害并有78%概率使战士目标沉默2回合
12036,艾丹,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":3}]",亡灵意志3,"""1203a114"",""1203a124""",被动效果：我方英雄死亡时，产生亡灵的意志，提升自己28%破防和20%攻击,狂暴之心3,"""1203a211"",""1203a221"",""1203a231""",被动效果：拥有狂暴之心，破防增加32%，生命增加33%，攻击增加33%,死亡波动2,"""12036314""",被动效果：英雄死亡时，血衣骨法发出死亡波动，使全体敌方每回合受到28%攻击燃烧伤害，持续3回合,暗影射线2,12036012,怒气技能：对敌方全体造成92%攻击的伤害并有78%概率使战士目标沉默2回合
12036,艾丹,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":2}]",亡灵意志3,"""1203a114"",""1203a124""",被动效果：我方英雄死亡时，产生亡灵的意志，提升自己28%破防和20%攻击,狂暴之心3,"""1203a211"",""1203a221"",""1203a231""",被动效果：拥有狂暴之心，破防增加32%，生命增加33%，攻击增加33%,死亡波动3,"""1203a314""",被动效果：英雄死亡时，血衣骨法发出死亡波动使全体敌方每回合受到50%攻击燃烧伤害，持续3回合,暗影射线2,12036012,怒气技能：对敌方全体造成92%攻击的伤害并有78%概率使战士目标沉默2回合
12036,艾丹,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",亡灵意志3,"""1203a114"",""1203a124""",被动效果：我方英雄死亡时，产生亡灵的意志，提升自己28%破防和20%攻击,狂暴之心3,"""1203a211"",""1203a221"",""1203a231""",被动效果：拥有狂暴之心，破防增加32%，生命增加33%，攻击增加33%,死亡波动3,"""1203a314""",被动效果：英雄死亡时，血衣骨法发出死亡波动使全体敌方每回合受到50%攻击燃烧伤害，持续3回合,暗影射线3,1203a012,怒气技能：对敌方全体造成125%攻击伤害并有100%概率使战士类目标沉默2回合，增加自己33%攻击3回合
12036,艾丹,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",亡灵意志3,"""1203a114"",""1203a124""",被动效果：我方英雄死亡时，产生亡灵的意志，提升自己28%破防和20%攻击,狂暴之心3,"""1203a211"",""1203a221"",""1203a231""",被动效果：拥有狂暴之心，破防增加32%，生命增加33%，攻击增加33%,死亡波动3,"""1203a314""",被动效果：英雄死亡时，血衣骨法发出死亡波动使全体敌方每回合受到50%攻击燃烧伤害，持续3回合,暗影射线3,1203a012,怒气技能：对敌方全体造成125%攻击伤害并有100%概率使战士类目标沉默2回合，增加自己33%攻击3回合
12036,艾丹,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",亡灵意志3,"""1203a114"",""1203a124""",被动效果：我方英雄死亡时，产生亡灵的意志，提升自己28%破防和20%攻击,狂暴之心3,"""1203a211"",""1203a221"",""1203a231""",被动效果：拥有狂暴之心，破防增加32%，生命增加33%，攻击增加33%,死亡波动3,"""1203a314""",被动效果：英雄死亡时，血衣骨法发出死亡波动使全体敌方每回合受到50%攻击燃烧伤害，持续3回合,暗影射线3,1203a012,怒气技能：对敌方全体造成125%攻击伤害并有100%概率使战士类目标沉默2回合，增加自己33%攻击3回合
12036,艾丹,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000},{""a"":""item"",""t"":""2039"",""n"":10}]","[{""sxhero"":1,""num"":2},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":10,""num"":1}]",亡灵意志3,"""1203a114"",""1203a124""",被动效果：我方英雄死亡时，产生亡灵的意志，提升自己28%破防和20%攻击,狂暴之心3,"""1203a211"",""1203a221"",""1203a231""",被动效果：拥有狂暴之心，破防增加32%，生命增加33%，攻击增加33%,死亡波动3,"""1203a314""",被动效果：英雄死亡时，血衣骨法发出死亡波动使全体敌方每回合受到50%攻击燃烧伤害，持续3回合,暗影射线3,1203a012,怒气技能：对敌方全体造成125%攻击伤害并有100%概率使战士类目标沉默2回合，增加自己33%攻击3回合
12036,艾丹,14,3.51,1,8.14,1.6,4,330,500,300,"[{""a"":""item"",""t"":""2004"",""n"":25000},{""a"":""item"",""t"":""2039"",""n"":20}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",亡灵意志3,"""1203a114"",""1203a124""",被动效果：我方英雄死亡时，产生亡灵的意志，提升自己28%破防和20%攻击,狂暴之心3,"""1203a211"",""1203a221"",""1203a231""",被动效果：拥有狂暴之心，破防增加32%，生命增加33%，攻击增加33%,死亡波动3,"""1203a314""",被动效果：英雄死亡时，血衣骨法发出死亡波动使全体敌方每回合受到50%攻击燃烧伤害，持续3回合,暗影射线3,1203a012,怒气技能：对敌方全体造成125%攻击伤害并有100%概率使战士类目标沉默2回合，增加自己33%攻击3回合
12036,艾丹,15,3.51,1,8.14,1.6,5,450,700,300,"[{""a"":""item"",""t"":""2004"",""n"":30000},{""a"":""item"",""t"":""2039"",""n"":30}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",亡灵意志3,"""1203a114"",""1203a124""",被动效果：我方英雄死亡时，产生亡灵的意志，提升自己28%破防和20%攻击,狂暴之心3,"""1203a211"",""1203a221"",""1203a231""",被动效果：拥有狂暴之心，破防增加32%，生命增加33%，攻击增加33%,死亡波动3,"""1203a314""",被动效果：英雄死亡时，血衣骨法发出死亡波动使全体敌方每回合受到50%攻击燃烧伤害，持续3回合,暗影射线3,1203a012,怒气技能：对敌方全体造成125%攻击伤害并有100%概率使战士类目标沉默2回合，增加自己33%攻击3回合
12046,凯尔文,7,2.7,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""jichuzhongzu"":1,""star"":5,""num"":4}]",不死者秘法3,"""1204a104""",被动效果：普攻变成对前排敌人造成120%攻击伤害，并有100%几率偷取目标20%攻击3回合,亡灵术士2,"""12046201"",""12046211"",""12046221"",""12046231"",""12046204"",""12046214""",被动效果：攻击增加15%，暴击增加20%，生命增加20%，速度增加25，对石化和冰冻敌人造成的伤害提高40%,追击诅咒2,"""12046304"",""12046314""",被动效果：当有敌方英雄被石化时，提高自身7%攻击3回合并恢复自身200%攻击等量生命，当有敌方英雄被冰冻时，提高自身7%攻击3回合并恢复自身15点怒气,三色法球2,12046012,怒气技能：对随机4名敌人造成165%攻击伤害，每回合额外造成100%中毒伤害，持续3回合，同时有15%几率冰冻目标2回合，15%几率石化目标2回合
12046,凯尔文,8,3.08,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":3}]",不死者秘法3,"""1204a104""",被动效果：普攻变成对前排敌人造成120%攻击伤害，并有100%几率偷取目标20%攻击3回合,亡灵术士3,"""1204a201"",""1204a211"",""1204a221"",""1204a231"",""1204a204"",""1204a214""",被动效果：攻击增加20%，暴击增加30%，生命增加25%，速度增加40，对石化和冰冻敌人造成的伤害提高60%,追击诅咒2,"""12046304"",""12046314""",被动效果：当有敌方英雄被石化时，提高自身7%攻击3回合并恢复自身200%攻击等量生命，当有敌方英雄被冰冻时，提高自身7%攻击3回合并恢复自身15点怒气,三色法球2,12046012,怒气技能：对随机4名敌人造成165%攻击伤害，每回合额外造成100%中毒伤害，持续3回合，同时有15%几率冰冻目标2回合，15%几率石化目标2回合
12046,凯尔文,9,3.48,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":2}]",不死者秘法3,"""1204a104""",被动效果：普攻变成对前排敌人造成120%攻击伤害，并有100%几率偷取目标20%攻击3回合,亡灵术士3,"""1204a201"",""1204a211"",""1204a221"",""1204a231"",""1204a204"",""1204a214""",被动效果：攻击增加20%，暴击增加30%，生命增加25%，速度增加40，对石化和冰冻敌人造成的伤害提高60%,追击诅咒3,"""1204a304"",""1204a314""",被动效果：当有敌方英雄被石化时，提高自身10%攻击3回合并恢复自身250%攻击等量生命，当有敌方英雄被冰冻时，提高自身10%攻击3回合并恢复自身20点怒气,三色法球2,12046012,怒气技能：对随机4名敌人造成165%攻击伤害，每回合额外造成100%中毒伤害，持续3回合，同时有15%几率冰冻目标2回合，15%几率石化目标2回合
12046,凯尔文,10,4.05,1,9.88,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",不死者秘法3,"""1204a104""",被动效果：普攻变成对前排敌人造成120%攻击伤害，并有100%几率偷取目标20%攻击3回合,亡灵术士3,"""1204a201"",""1204a211"",""1204a221"",""1204a231"",""1204a204"",""1204a214""",被动效果：攻击增加20%，暴击增加30%，生命增加25%，速度增加40，对石化和冰冻敌人造成的伤害提高60%,追击诅咒3,"""1204a304"",""1204a314""",被动效果：当有敌方英雄被石化时，提高自身10%攻击3回合并恢复自身250%攻击等量生命，当有敌方英雄被冰冻时，提高自身10%攻击3回合并恢复自身20点怒气,三色法球3,1204a012,怒气技能：对随机4名敌人造成235%攻击伤害，每回合额外造成150%中毒伤害，持续3回合，同时有30%几率冰冻目标2回合，30%几率石化目标2回合
12046,凯尔文,11,4.05,1,9.88,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",不死者秘法3,"""1204a104""",被动效果：普攻变成对前排敌人造成120%攻击伤害，并有100%几率偷取目标20%攻击3回合,亡灵术士3,"""1204a201"",""1204a211"",""1204a221"",""1204a231"",""1204a204"",""1204a214""",被动效果：攻击增加20%，暴击增加30%，生命增加25%，速度增加40，对石化和冰冻敌人造成的伤害提高60%,追击诅咒3,"""1204a304"",""1204a314""",被动效果：当有敌方英雄被石化时，提高自身10%攻击3回合并恢复自身250%攻击等量生命，当有敌方英雄被冰冻时，提高自身10%攻击3回合并恢复自身20点怒气,三色法球3,1204a012,怒气技能：对随机4名敌人造成235%攻击伤害，每回合额外造成150%中毒伤害，持续3回合，同时有30%几率冰冻目标2回合，30%几率石化目标2回合
12046,凯尔文,12,4.05,1,9.88,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",不死者秘法3,"""1204a104""",被动效果：普攻变成对前排敌人造成120%攻击伤害，并有100%几率偷取目标20%攻击3回合,亡灵术士3,"""1204a201"",""1204a211"",""1204a221"",""1204a231"",""1204a204"",""1204a214""",被动效果：攻击增加20%，暴击增加30%，生命增加25%，速度增加40，对石化和冰冻敌人造成的伤害提高60%,追击诅咒3,"""1204a304"",""1204a314""",被动效果：当有敌方英雄被石化时，提高自身10%攻击3回合并恢复自身250%攻击等量生命，当有敌方英雄被冰冻时，提高自身10%攻击3回合并恢复自身20点怒气,三色法球3,1204a012,怒气技能：对随机4名敌人造成235%攻击伤害，每回合额外造成150%中毒伤害，持续3回合，同时有30%几率冰冻目标2回合，30%几率石化目标2回合
