Îä»êid,Îä»êµÈ¼¶,ÑÕÉ«,ÖÖ×å,Îä»êÃû³Æ,Îä»êÍ¼±ê,×¨ÊôÓ¢ÐÛ,Îä»êÊôÐÔ,¶îÍâÊôÐÔ1,ÉËº¦Ôö¼Ó,¶îÍâÊôÐÔ,¶îÍâ¼¼ÄÜ,ÏÔÊ¾ÊôÐÔ,¼¼ÄÜÃèÊö
11076,93,5,1,°µºÚ¹ÇÒí,11076,11076,"""hp"":415800,""atk"":11550","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""dpspro"":200","""1107602004""",,
11076,94,5,1,°µºÚ¹ÇÒí,11076,11076,"""hp"":421200,""atk"":11700","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""dpspro"":200","""1107602004""",,
11076,95,5,1,°µºÚ¹ÇÒí,11076,11076,"""hp"":426600,""atk"":11850","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""dpspro"":200","""1107602004""","""pvpundpspro"":50",
11076,96,5,1,°µºÚ¹ÇÒí,11076,11076,"""hp"":432000,""atk"":12000","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""dpspro"":200","""1107602004""",,
11076,97,5,1,°µºÚ¹ÇÒí,11076,11076,"""hp"":437400,""atk"":12150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""dpspro"":200","""1107602004""",,
11076,98,5,1,°µºÚ¹ÇÒí,11076,11076,"""hp"":442800,""atk"":12300","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""dpspro"":200","""1107602004""",,
11076,99,5,1,°µºÚ¹ÇÒí,11076,11076,"""hp"":448200,""atk"":12450","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""dpspro"":200","""1107602004""",,
11076,100,5,1,°µºÚ¹ÇÒí,11076,11076,"""hp"":453600,""atk"":12600","""atk"":900,""hp"":15000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":20",",""dpspro"":200","""atk"":900,""hp"":15000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":20,""dpspro"":200","""1107602004""","""speed"":10,""atk"":300,""hp"":5000",
11086,1,5,1,ÓÀËª°§âú,11086,11086,"""hp"":5400,""atk"":150",,,,,,
11086,2,5,1,ÓÀËª°§âú,11086,11086,"""hp"":7200,""atk"":200",,,,,,
11086,3,5,1,ÓÀËª°§âú,11086,11086,"""hp"":9000,""atk"":250",,,,,,
11086,4,5,1,ÓÀËª°§âú,11086,11086,"""hp"":10800,""atk"":300",,,,,,
11086,5,5,1,ÓÀËª°§âú,11086,11086,"""hp"":12600,""atk"":350","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,"""atk"":300",
11086,6,5,1,ÓÀËª°§âú,11086,11086,"""hp"":14400,""atk"":400","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
11086,7,5,1,ÓÀËª°§âú,11086,11086,"""hp"":16200,""atk"":450","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
11086,8,5,1,ÓÀËª°§âú,11086,11086,"""hp"":18000,""atk"":500","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
11086,9,5,1,ÓÀËª°§âú,11086,11086,"""hp"":19800,""atk"":550","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
11086,10,5,1,ÓÀËª°§âú,11086,11086,"""hp"":21600,""atk"":600","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,"""hp"":5000",
11086,11,5,1,ÓÀËª°§âú,11086,11086,"""hp"":24300,""atk"":675","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
11086,12,5,1,ÓÀËª°§âú,11086,11086,"""hp"":27000,""atk"":750","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
11086,13,5,1,ÓÀËª°§âú,11086,11086,"""hp"":29700,""atk"":825","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
11086,14,5,1,ÓÀËª°§âú,11086,11086,"""hp"":32400,""atk"":900","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
11086,15,5,1,ÓÀËª°§âú,11086,11086,"""hp"":35100,""atk"":975","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,"""undpspro"":50",
11086,16,5,1,ÓÀËª°§âú,11086,11086,"""hp"":37800,""atk"":1050","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
11086,17,5,1,ÓÀËª°§âú,11086,11086,"""hp"":40500,""atk"":1125","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
11086,18,5,1,ÓÀËª°§âú,11086,11086,"""hp"":43200,""atk"":1200","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
11086,19,5,1,ÓÀËª°§âú,11086,11086,"""hp"":45900,""atk"":1275","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
11086,20,5,1,ÓÀËª°§âú,11086,11086,"""hp"":48600,""atk"":1350","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,"""dpspro"":50",
11086,21,5,1,ÓÀËª°§âú,11086,11086,"""hp"":52200,""atk"":1450","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
11086,22,5,1,ÓÀËª°§âú,11086,11086,"""hp"":55800,""atk"":1550","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
11086,23,5,1,ÓÀËª°§âú,11086,11086,"""hp"":59400,""atk"":1650","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
11086,24,5,1,ÓÀËª°§âú,11086,11086,"""hp"":63000,""atk"":1750","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
11086,25,5,1,ÓÀËª°§âú,11086,11086,"""hp"":66600,""atk"":1850","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50","""1108601004""",,Å­Æø¼¼¶ÔµÐÈËÔì³ÉÉËº¦Ê±£¬ÈôµÐÈËÉúÃüÖµµÍÓÚ40%£¬Ôò¶ÔµÐÈË60%Ôì³ÉÑ£ÔÎ£¬³ÖÐø2»ØºÏ
11086,26,5,1,ÓÀËª°§âú,11086,11086,"""hp"":70200,""atk"":1950","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50","""1108601004""",,
11086,27,5,1,ÓÀËª°§âú,11086,11086,"""hp"":73800,""atk"":2050","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50","""1108601004""",,
11086,28,5,1,ÓÀËª°§âú,11086,11086,"""hp"":77400,""atk"":2150","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50","""1108601004""",,
11086,29,5,1,ÓÀËª°§âú,11086,11086,"""hp"":81000,""atk"":2250","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50","""1108601004""",,
11086,30,5,1,ÓÀËª°§âú,11086,11086,"""hp"":84600,""atk"":2350","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":50","""1108601004""","""undpspro"":50",
11086,31,5,1,ÓÀËª°§âú,11086,11086,"""hp"":89100,""atk"":2475","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":50","""1108601004""",,
11086,32,5,1,ÓÀËª°§âú,11086,11086,"""hp"":93600,""atk"":2600","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":50","""1108601004""",,
11086,33,5,1,ÓÀËª°§âú,11086,11086,"""hp"":98100,""atk"":2725","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":50","""1108601004""",,
11086,34,5,1,ÓÀËª°§âú,11086,11086,"""hp"":102600,""atk"":2850","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":50","""1108601004""",,
11086,35,5,1,ÓÀËª°§âú,11086,11086,"""hp"":107100,""atk"":2975","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":100","""1108601004""","""dpspro"":50",
11086,36,5,1,ÓÀËª°§âú,11086,11086,"""hp"":111600,""atk"":3100","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":100","""1108601004""",,
11086,37,5,1,ÓÀËª°§âú,11086,11086,"""hp"":116100,""atk"":3225","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":100","""1108601004""",,
11086,38,5,1,ÓÀËª°§âú,11086,11086,"""hp"":120600,""atk"":3350","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":100","""1108601004""",,
11086,39,5,1,ÓÀËª°§âú,11086,11086,"""hp"":125100,""atk"":3475","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":100","""1108601004""",,
11086,40,5,1,ÓÀËª°§âú,11086,11086,"""hp"":129600,""atk"":3600","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""dpspro"":100","""1108601004""","""pvpdpspro"":50",
11086,41,5,1,ÓÀËª°§âú,11086,11086,"""hp"":135000,""atk"":3750","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""dpspro"":100","""1108601004""",,
11086,42,5,1,ÓÀËª°§âú,11086,11086,"""hp"":140400,""atk"":3900","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""dpspro"":100","""1108601004""",,
11086,43,5,1,ÓÀËª°§âú,11086,11086,"""hp"":145800,""atk"":4050","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""dpspro"":100","""1108601004""",,
11086,44,5,1,ÓÀËª°§âú,11086,11086,"""hp"":151200,""atk"":4200","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""dpspro"":100","""1108601004""",,
11086,45,5,1,ÓÀËª°§âú,11086,11086,"""hp"":156600,""atk"":4350","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108601004""","""pvpundpspro"":50",
11086,46,5,1,ÓÀËª°§âú,11086,11086,"""hp"":162000,""atk"":4500","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108601004""",,
11086,47,5,1,ÓÀËª°§âú,11086,11086,"""hp"":167400,""atk"":4650","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108601004""",,
11086,48,5,1,ÓÀËª°§âú,11086,11086,"""hp"":172800,""atk"":4800","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108601004""",,
11086,49,5,1,ÓÀËª°§âú,11086,11086,"""hp"":178200,""atk"":4950","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108601004""",,
11086,50,5,1,ÓÀËª°§âú,11086,11086,"""hp"":183600,""atk"":5100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108602004""",,Å­Æø¼¼¶ÔµÐÈËÔì³ÉÉËº¦Ê±£¬ÈôµÐÈËÉúÃüÖµµÍÓÚ40%£¬Ôò¶ÔµÐÈË100%Ôì³ÉÑ£ÔÎ£¬³ÖÐø2»ØºÏ
11086,51,5,1,ÓÀËª°§âú,11086,11086,"""hp"":189000,""atk"":5250","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108602004""",,
11086,52,5,1,ÓÀËª°§âú,11086,11086,"""hp"":194400,""atk"":5400","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108602004""",,
11086,53,5,1,ÓÀËª°§âú,11086,11086,"""hp"":199800,""atk"":5550","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108602004""",,
11086,54,5,1,ÓÀËª°§âú,11086,11086,"""hp"":205200,""atk"":5700","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108602004""",,
11086,55,5,1,ÓÀËª°§âú,11086,11086,"""hp"":210600,""atk"":5850","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108602004""","""undpspro"":50",
11086,56,5,1,ÓÀËª°§âú,11086,11086,"""hp"":216000,""atk"":6000","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108602004""",,
11086,57,5,1,ÓÀËª°§âú,11086,11086,"""hp"":221400,""atk"":6150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108602004""",,
11086,58,5,1,ÓÀËª°§âú,11086,11086,"""hp"":226800,""atk"":6300","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108602004""",,
11086,59,5,1,ÓÀËª°§âú,11086,11086,"""hp"":232200,""atk"":6450","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":100","""1108602004""",,
11086,60,5,1,ÓÀËª°§âú,11086,11086,"""hp"":237600,""atk"":6600","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":150","""1108602004""","""dpspro"":50",
11086,61,5,1,ÓÀËª°§âú,11086,11086,"""hp"":243000,""atk"":6750","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":150","""1108602004""",,
11086,62,5,1,ÓÀËª°§âú,11086,11086,"""hp"":248400,""atk"":6900","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":150","""1108602004""",,
11086,63,5,1,ÓÀËª°§âú,11086,11086,"""hp"":253800,""atk"":7050","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":150","""1108602004""",,
11086,64,5,1,ÓÀËª°§âú,11086,11086,"""hp"":259200,""atk"":7200","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""dpspro"":150","""1108602004""",,
11086,65,5,1,ÓÀËª°§âú,11086,11086,"""hp"":264600,""atk"":7350","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""dpspro"":150","""1108602004""","""pvpdpspro"":50",
11086,66,5,1,ÓÀËª°§âú,11086,11086,"""hp"":270000,""atk"":7500","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""dpspro"":150","""1108602004""",,
11086,67,5,1,ÓÀËª°§âú,11086,11086,"""hp"":275400,""atk"":7650","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""dpspro"":150","""1108602004""",,
11086,68,5,1,ÓÀËª°§âú,11086,11086,"""hp"":280800,""atk"":7800","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""dpspro"":150","""1108602004""",,
11086,69,5,1,ÓÀËª°§âú,11086,11086,"""hp"":286200,""atk"":7950","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""dpspro"":150","""1108602004""",,
11086,70,5,1,ÓÀËª°§âú,11086,11086,"""hp"":291600,""atk"":8100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""dpspro"":150","""1108602004""","""pvpundpspro"":50",
11086,71,5,1,ÓÀËª°§âú,11086,11086,"""hp"":297000,""atk"":8250","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""dpspro"":150","""1108602004""",,
11086,72,5,1,ÓÀËª°§âú,11086,11086,"""hp"":302400,""atk"":8400","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""dpspro"":150","""1108602004""",,
11086,73,5,1,ÓÀËª°§âú,11086,11086,"""hp"":307800,""atk"":8550","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""dpspro"":150","""1108602004""",,
11086,74,5,1,ÓÀËª°§âú,11086,11086,"""hp"":313200,""atk"":8700","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""dpspro"":150","""1108602004""",,
11086,75,5,1,ÓÀËª°§âú,11086,11086,"""hp"":318600,""atk"":8850","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""dpspro"":150","""1108602004""","""speed"":10,""atk"":300,""hp"":5000",
11086,76,5,1,ÓÀËª°§âú,11086,11086,"""hp"":324000,""atk"":9000","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""dpspro"":150","""1108602004""",,
11086,77,5,1,ÓÀËª°§âú,11086,11086,"""hp"":329400,""atk"":9150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""dpspro"":150","""1108602004""",,
11086,78,5,1,ÓÀËª°§âú,11086,11086,"""hp"":334800,""atk"":9300","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""dpspro"":150","""1108602004""",,
11086,79,5,1,ÓÀËª°§âú,11086,11086,"""hp"":340200,""atk"":9450","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""dpspro"":150","""1108602004""",,
11086,80,5,1,ÓÀËª°§âú,11086,11086,"""hp"":345600,""atk"":9600","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""dpspro"":150","""1108602004""","""undpspro"":50",
11086,81,5,1,ÓÀËª°§âú,11086,11086,"""hp"":351000,""atk"":9750","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""dpspro"":150","""1108602004""",,
11086,82,5,1,ÓÀËª°§âú,11086,11086,"""hp"":356400,""atk"":9900","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""dpspro"":150","""1108602004""",,
11086,83,5,1,ÓÀËª°§âú,11086,11086,"""hp"":361800,""atk"":10050","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""dpspro"":150","""1108602004""",,
11086,84,5,1,ÓÀËª°§âú,11086,11086,"""hp"":367200,""atk"":10200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""dpspro"":150","""1108602004""",,
