掉落组,掉落类型,掉落物品,掉落数量,权重
201316,,,0,39440
201317,equip,2051,1,100
201317,equip,2042,1,700
201317,equip,2033,1,10500
201317,,,0,39440
201318,equip,3051,1,100
201318,equip,3042,1,700
201318,equip,3033,1,10500
201318,,,0,39440
201319,equip,4051,1,100
201319,equip,4042,1,700
201319,equip,4033,1,10500
201319,,,0,39440
201320,equip,1051,1,25
201320,equip,1042,1,175
201320,equip,1033,1,2625
201320,equip,2051,1,25
201320,equip,2042,1,175
201320,equip,2033,1,2625
201320,equip,3051,1,25
201320,equip,3042,1,175
201320,equip,3033,1,2625
201320,equip,4051,1,25
201320,equip,4042,1,175
201320,equip,4033,1,2625
201320,,,0,39440
201321,equip,1051,1,100
201321,equip,1042,1,700
201321,equip,1033,1,10500
201321,,,0,39440
201322,equip,2051,1,100
201322,equip,2042,1,700
201322,equip,2033,1,10500
201322,,,0,39440
201323,equip,3051,1,100
201323,equip,3042,1,700
201323,equip,3033,1,10500
201323,,,0,39440
201324,equip,4051,1,100
201324,equip,4042,1,700
201324,equip,4033,1,10500
201324,,,0,39440
201325,equip,1051,1,25
201325,equip,1042,1,175
201325,equip,1033,1,2625
201325,equip,2051,1,25
201325,equip,2042,1,175
201325,equip,2033,1,2625
201325,equip,3051,1,25
201325,equip,3042,1,175
201325,equip,3033,1,2625
201325,equip,4051,1,25
201325,equip,4042,1,175
201325,equip,4033,1,2625
201325,,,0,39440
201326,equip,1051,1,152
201326,equip,1043,1,1000
201326,equip,1032,1,10500
201326,,,0,38300
201327,equip,2051,1,152
201327,equip,2043,1,1000
201327,equip,2032,1,10500
201327,,,0,38300
201328,equip,3051,1,152
201328,equip,3043,1,1000
201328,equip,3032,1,10500
201328,,,0,38300
201329,equip,4051,1,152
201329,equip,4043,1,1000
201329,equip,4032,1,10500
201329,,,0,38300
201330,equip,1051,1,38
201330,equip,1043,1,250
201330,equip,1032,1,2625
201330,equip,2051,1,38
201330,equip,2043,1,250
201330,equip,2032,1,2625
201330,equip,3051,1,38
201330,equip,3043,1,250
201330,equip,3032,1,2625
201330,equip,4051,1,38
201330,equip,4043,1,250
201330,equip,4032,1,2625
201330,,,0,38300
201331,equip,1051,1,152
201331,equip,1043,1,1000
201331,equip,1032,1,10500
201331,,,0,38300
201332,equip,2051,1,152
201332,equip,2043,1,1000
201332,equip,2032,1,10500
201332,,,0,38300
201333,equip,3051,1,152
201333,equip,3043,1,1000
201333,equip,3032,1,10500
201333,,,0,38300
201334,equip,4051,1,152
201334,equip,4043,1,1000
201334,equip,4032,1,10500
201334,,,0,38300
201335,equip,1051,1,38
201335,equip,1043,1,250
201335,equip,1032,1,2625
201335,equip,2051,1,38
201335,equip,2043,1,250
201335,equip,2032,1,2625
201335,equip,3051,1,38
201335,equip,3043,1,250
201335,equip,3032,1,2625
201335,equip,4051,1,38
201335,equip,4043,1,250
201335,equip,4032,1,2625
201335,,,0,38300
201336,equip,1051,1,152
201336,equip,1043,1,1000
201336,equip,1032,1,10500
201336,,,0,38300
201337,equip,2051,1,152
201337,equip,2043,1,1000
201337,equip,2032,1,10500
201337,,,0,38300
201338,equip,3051,1,152
201338,equip,3043,1,1000
201338,equip,3032,1,10500
201338,,,0,38300
201339,equip,4051,1,152
201339,equip,4043,1,1000
201339,equip,4032,1,10500
201339,,,0,38300
201340,equip,1051,1,38
201340,equip,1043,1,250
201340,equip,1032,1,2625
201340,equip,2051,1,38
201340,equip,2043,1,250
201340,equip,2032,1,2625
201340,equip,3051,1,38
201340,equip,3043,1,250
201340,equip,3032,1,2625
201340,equip,4051,1,38
201340,equip,4043,1,250
201340,equip,4032,1,2625
201340,,,0,38300
201341,equip,1051,1,152
201341,equip,1043,1,1000
201341,equip,1032,1,10500
201341,,,0,38300
201342,equip,2051,1,152
201342,equip,2043,1,1000
201342,equip,2032,1,10500
201342,,,0,38300
201343,equip,3051,1,152
201343,equip,3043,1,1000
201343,equip,3032,1,10500
201343,,,0,38300
201344,equip,4051,1,152
201344,equip,4043,1,1000
201344,equip,4032,1,10500
201344,,,0,38300
201345,equip,1051,1,38
201345,equip,1043,1,250
201345,equip,1032,1,2625
201345,equip,2051,1,38
201345,equip,2043,1,250
201345,equip,2032,1,2625
201345,equip,3051,1,38
201345,equip,3043,1,250
201345,equip,3032,1,2625
201345,equip,4051,1,38
201345,equip,4043,1,250
201345,equip,4032,1,2625
201345,,,0,38300
201346,equip,1051,1,152
201346,equip,1043,1,1000
201346,equip,1032,1,10500
201346,,,0,38300
201347,equip,2051,1,152
201347,equip,2043,1,1000
201347,equip,2032,1,10500
201347,,,0,38300
201348,equip,3051,1,152
201348,equip,3043,1,1000
201348,equip,3032,1,10500
201348,,,0,38300
201349,equip,4051,1,152
201349,equip,4043,1,1000
201349,equip,4032,1,10500
201349,,,0,38300
201350,equip,1051,1,38
201350,equip,1043,1,250
201350,equip,1032,1,2625
201350,equip,2051,1,38
201350,equip,2043,1,250
201350,equip,2032,1,2625
201350,equip,3051,1,38
201350,equip,3043,1,250
201350,equip,3032,1,2625
201350,equip,4051,1,38
201350,equip,4043,1,250
201350,equip,4032,1,2625
201350,,,0,38300
201351,equip,1051,1,152
201351,equip,1043,1,1000
201351,equip,1032,1,10500
201351,,,0,38300
201352,equip,2051,1,152
201352,equip,2043,1,1000
201352,equip,2032,1,10500
201352,,,0,38300
201353,equip,3051,1,152
201353,equip,3043,1,1000
201353,equip,3032,1,10500
201353,,,0,38300
201354,equip,4051,1,152
201354,equip,4043,1,1000
201354,equip,4032,1,10500
201354,,,0,38300
201355,equip,1051,1,38
201355,equip,1043,1,250
201355,equip,1032,1,2625
201355,equip,2051,1,38
201355,equip,2043,1,250
201355,equip,2032,1,2625
201355,equip,3051,1,38
201355,equip,3043,1,250
201355,equip,3032,1,2625
201355,equip,4051,1,38
201355,equip,4043,1,250
201355,equip,4032,1,2625
201355,,,0,38300
201356,equip,1051,1,152
201356,equip,1043,1,1000
201356,equip,1032,1,10500
201356,,,0,38300
201357,equip,2051,1,152
201357,equip,2043,1,1000
201357,equip,2032,1,10500
201357,,,0,38300
201358,equip,3051,1,152
201358,equip,3043,1,1000
201358,equip,3032,1,10500
201358,,,0,38300
201359,equip,4051,1,152
201359,equip,4043,1,1000
201359,equip,4032,1,10500
201359,,,0,38300
201360,equip,1051,1,38
201360,equip,1043,1,250
201360,equip,1032,1,2625
201360,equip,2051,1,38
201360,equip,2043,1,250
201360,equip,2032,1,2625
201360,equip,3051,1,38
201360,equip,3043,1,250
201360,equip,3032,1,2625
201360,equip,4051,1,38
201360,equip,4043,1,250
201360,equip,4032,1,2625
201360,,,0,38300
201361,equip,1051,1,152
201361,equip,1043,1,1000
201361,equip,1032,1,10500
201361,,,0,38300
201362,equip,2051,1,152
201362,equip,2043,1,1000
201362,equip,2032,1,10500
201362,,,0,38300
201363,equip,3051,1,152
201363,equip,3043,1,1000
201363,equip,3032,1,10500
201363,,,0,38300
201364,equip,4051,1,152
201364,equip,4043,1,1000
201364,equip,4032,1,10500
201364,,,0,38300
201365,equip,1051,1,38
201365,equip,1043,1,250
201365,equip,1032,1,2625
201365,equip,2051,1,38
201365,equip,2043,1,250
201365,equip,2032,1,2625
201365,equip,3051,1,38
201365,equip,3043,1,250
201365,equip,3032,1,2625
201365,equip,4051,1,38
201365,equip,4043,1,250
201365,equip,4032,1,2625
201365,,,0,38300
201366,equip,1051,1,152
201366,equip,1043,1,1000
201366,equip,1032,1,10500
201366,,,0,38300
201367,equip,2051,1,152
201367,equip,2043,1,1000
201367,equip,2032,1,10500
201367,,,0,38300
201368,equip,3051,1,152
201368,equip,3043,1,1000
201368,equip,3032,1,10500
201368,,,0,38300
201369,equip,4051,1,152
201369,equip,4043,1,1000
201369,equip,4032,1,10500
201369,,,0,38300
201370,equip,1051,1,38
201370,equip,1043,1,250
201370,equip,1032,1,2625
201370,equip,2051,1,38
201370,equip,2043,1,250
201370,equip,2032,1,2625
201370,equip,3051,1,38
201370,equip,3043,1,250
201370,equip,3032,1,2625
201370,equip,4051,1,38
201370,equip,4043,1,250
201370,equip,4032,1,2625
201370,,,0,38300
201371,equip,1051,1,152
201371,equip,1043,1,1000
201371,equip,1032,1,10500
201371,,,0,38300
201372,equip,2051,1,152
201372,equip,2043,1,1000
201372,equip,2032,1,10500
201372,,,0,38300
201373,equip,3051,1,152
201373,equip,3043,1,1000
201373,equip,3032,1,10500
201373,,,0,38300
201374,equip,4051,1,152
201374,equip,4043,1,1000
201374,equip,4032,1,10500
201374,,,0,38300
201375,equip,1051,1,38
201375,equip,1043,1,250
201375,equip,1032,1,2625
201375,equip,2051,1,38
201375,equip,2043,1,250
201375,equip,2032,1,2625
201375,equip,3051,1,38
201375,equip,3043,1,250
201375,equip,3032,1,2625
201375,equip,4051,1,38
201375,equip,4043,1,250
201375,equip,4032,1,2625
201375,,,0,38300
201376,equip,1051,1,152
201376,equip,1043,1,1000
201376,equip,1032,1,10500
201376,,,0,38300
201377,equip,2051,1,152
201377,equip,2043,1,1000
201377,equip,2032,1,10500
201377,,,0,38300
201378,equip,3051,1,152
201378,equip,3043,1,1000
201378,equip,3032,1,10500
201378,,,0,38300
201379,equip,4051,1,152
201379,equip,4043,1,1000
201379,equip,4032,1,10500
201379,,,0,38300
201380,equip,1051,1,38
201380,equip,1043,1,250
201380,equip,1032,1,2625
201380,equip,2051,1,38
201380,equip,2043,1,250
201380,equip,2032,1,2625
201380,equip,3051,1,38
201380,equip,3043,1,250
201380,equip,3032,1,2625
201380,equip,4051,1,38
201380,equip,4043,1,250
201380,equip,4032,1,2625
201380,,,0,38300
201381,equip,1051,1,250
201381,equip,1043,1,2000
201381,equip,1033,1,10500
201381,,,0,42229
201382,equip,2051,1,250
201382,equip,2043,1,2000
201382,equip,2033,1,10500
201382,,,0,42229
201383,equip,3051,1,250
201383,equip,3043,1,2000
201383,equip,3033,1,10500
201383,,,0,42229
201384,equip,4051,1,250
201384,equip,4043,1,2000
201384,equip,4033,1,10500
201384,,,0,42229
201385,equip,1051,1,62
201385,equip,1043,1,500
201385,equip,1033,1,2625
201385,equip,2051,1,62
201385,equip,2043,1,500
201385,equip,2033,1,2625
201385,equip,3051,1,62
201385,equip,3043,1,500
201385,equip,3033,1,2625
201385,equip,4051,1,62
201385,equip,4043,1,500
201385,equip,4033,1,2625
201385,,,0,42229
201386,equip,1051,1,250
201386,equip,1043,1,2000
201386,equip,1033,1,10500
201386,,,0,42229
201387,equip,2051,1,250
201387,equip,2043,1,2000
201387,equip,2033,1,10500
201387,,,0,42229
201388,equip,3051,1,250
201388,equip,3043,1,2000
201388,equip,3033,1,10500
201388,,,0,42229
201389,equip,4051,1,250
201389,equip,4043,1,2000
201389,equip,4033,1,10500
201389,,,0,42229
201390,equip,1051,1,62
201390,equip,1043,1,500
201390,equip,1033,1,2625
201390,equip,2051,1,62
201390,equip,2043,1,500
201390,equip,2033,1,2625
201390,equip,3051,1,62
201390,equip,3043,1,500
201390,equip,3033,1,2625
201390,equip,4051,1,62
201390,equip,4043,1,500
201390,equip,4033,1,2625
201390,,,0,42229
201391,equip,1051,1,250
201391,equip,1043,1,2000
201391,equip,1033,1,10500
201391,,,0,42229
201392,equip,2051,1,250
201392,equip,2043,1,2000
201392,equip,2033,1,10500
201392,,,0,42229
201393,equip,3051,1,250
201393,equip,3043,1,2000
201393,equip,3033,1,10500
201393,,,0,42229
201394,equip,4051,1,250
201394,equip,4043,1,2000
201394,equip,4033,1,10500
201394,,,0,42229
201395,equip,1051,1,62
201395,equip,1043,1,500
201395,equip,1033,1,2625
201395,equip,2051,1,62
201395,equip,2043,1,500
201395,equip,2033,1,2625
201395,equip,3051,1,62
201395,equip,3043,1,500
201395,equip,3033,1,2625
201395,equip,4051,1,62
201395,equip,4043,1,500
201395,equip,4033,1,2625
201395,,,0,42229
201396,equip,1051,1,250
201396,equip,1043,1,2000
201396,equip,1033,1,10500
201396,,,0,42229
201397,equip,2051,1,250
201397,equip,2043,1,2000
201397,equip,2033,1,10500
201397,,,0,42229
201398,equip,3051,1,250
201398,equip,3043,1,2000
201398,equip,3033,1,10500
201398,,,0,42229
201399,equip,4051,1,250
201399,equip,4043,1,2000
201399,equip,4033,1,10500
201399,,,0,42229
201400,equip,1051,1,62
201400,equip,1043,1,500
201400,equip,1033,1,2625
201400,equip,2051,1,62
201400,equip,2043,1,500
201400,equip,2033,1,2625
201400,equip,3051,1,62
201400,equip,3043,1,500
201400,equip,3033,1,2625
201400,equip,4051,1,62
201400,equip,4043,1,500
201400,equip,4033,1,2625
201400,,,0,42229
201401,equip,1051,1,250
201401,equip,1043,1,2000
201401,equip,1033,1,10500
201401,,,0,42229
201402,equip,2051,1,250
201402,equip,2043,1,2000
201402,equip,2033,1,10500
201402,,,0,42229
201403,equip,3051,1,250
201403,equip,3043,1,2000
201403,equip,3033,1,10500
201403,,,0,42229
201404,equip,4051,1,250
201404,equip,4043,1,2000
201404,equip,4033,1,10500
201404,,,0,42229
201405,equip,1051,1,62
201405,equip,1043,1,500
201405,equip,1033,1,2625
201405,equip,2051,1,62
201405,equip,2043,1,500
201405,equip,2033,1,2625
201405,equip,3051,1,62
201405,equip,3043,1,500
201405,equip,3033,1,2625
201405,equip,4051,1,62
201405,equip,4043,1,500
201405,equip,4033,1,2625
201405,,,0,42229
201406,equip,1051,1,250
201406,equip,1043,1,2000
201406,equip,1033,1,10500
201406,,,0,42229
201407,equip,2051,1,250
201407,equip,2043,1,2000
201407,equip,2033,1,10500
201407,,,0,42229
201408,equip,3051,1,250
201408,equip,3043,1,2000
201408,equip,3033,1,10500
201408,,,0,42229
201409,equip,4051,1,250
201409,equip,4043,1,2000
201409,equip,4033,1,10500
201409,,,0,42229
201410,equip,1051,1,62
201410,equip,1043,1,500
201410,equip,1033,1,2625
201410,equip,2051,1,62
201410,equip,2043,1,500
201410,equip,2033,1,2625
201410,equip,3051,1,62
201410,equip,3043,1,500
201410,equip,3033,1,2625
201410,equip,4051,1,62
201410,equip,4043,1,500
201410,equip,4033,1,2625
201410,,,0,42229
201411,equip,1051,1,250
201411,equip,1043,1,2000
201411,equip,1033,1,10500
201411,,,0,42229
201412,equip,2051,1,250
201412,equip,2043,1,2000
201412,equip,2033,1,10500
201412,,,0,42229
201413,equip,3051,1,250
201413,equip,3043,1,2000
201413,equip,3033,1,10500
201413,,,0,42229
201414,equip,4051,1,250
201414,equip,4043,1,2000
201414,equip,4033,1,10500
201414,,,0,42229
201415,equip,1051,1,62
201415,equip,1043,1,500
201415,equip,1033,1,2625
201415,equip,2051,1,62
201415,equip,2043,1,500
201415,equip,2033,1,2625
201415,equip,3051,1,62
201415,equip,3043,1,500
201415,equip,3033,1,2625
201415,equip,4051,1,62
201415,equip,4043,1,500
201415,equip,4033,1,2625
201415,,,0,42229
201416,equip,1051,1,250
201416,equip,1043,1,2000
201416,equip,1033,1,10500
201416,,,0,42229
201417,equip,2051,1,250
201417,equip,2043,1,2000
201417,equip,2033,1,10500
201417,,,0,42229
201418,equip,3051,1,250
201418,equip,3043,1,2000
201418,equip,3033,1,10500
201418,,,0,42229
201419,equip,4051,1,250
201419,equip,4043,1,2000
201419,equip,4033,1,10500
201419,,,0,42229
201420,equip,1051,1,62
201420,equip,1043,1,500
201420,equip,1033,1,2625
201420,equip,2051,1,62
201420,equip,2043,1,500
201420,equip,2033,1,2625
201420,equip,3051,1,62
201420,equip,3043,1,500
201420,equip,3033,1,2625
201420,equip,4051,1,62
201420,equip,4043,1,500
201420,equip,4033,1,2625
201420,,,0,42229
201421,equip,1051,1,250
201421,equip,1043,1,2000
201421,equip,1033,1,10500
201421,,,0,42229
201422,equip,2051,1,250
201422,equip,2043,1,2000
201422,equip,2033,1,10500
201422,,,0,42229
201423,equip,3051,1,250
201423,equip,3043,1,2000
201423,equip,3033,1,10500
201423,,,0,42229
201424,equip,4051,1,250
201424,equip,4043,1,2000
201424,equip,4033,1,10500
201424,,,0,42229
201425,equip,1051,1,62
201425,equip,1043,1,500
201425,equip,1033,1,2625
201425,equip,2051,1,62
201425,equip,2043,1,500
201425,equip,2033,1,2625
201425,equip,3051,1,62
201425,equip,3043,1,500
201425,equip,3033,1,2625
201425,equip,4051,1,62
201425,equip,4043,1,500
201425,equip,4033,1,2625
201425,,,0,42229
201426,equip,1051,1,250
201426,equip,1043,1,2000
201426,equip,1033,1,10500
201426,,,0,42229
201427,equip,2051,1,250
201427,equip,2043,1,2000
201427,equip,2033,1,10500
201427,,,0,42229
201428,equip,3051,1,250
201428,equip,3043,1,2000
201428,equip,3033,1,10500
201428,,,0,42229
201429,equip,4051,1,250
201429,equip,4043,1,2000
201429,equip,4033,1,10500
201429,,,0,42229
201430,equip,1051,1,62
201430,equip,1043,1,500
201430,equip,1033,1,2625
201430,equip,2051,1,62
201430,equip,2043,1,500
201430,equip,2033,1,2625
201430,equip,3051,1,62
201430,equip,3043,1,500
201430,equip,3033,1,2625
201430,equip,4051,1,62
201430,equip,4043,1,500
201430,equip,4033,1,2625
201430,,,0,42229
201431,equip,1051,1,250
201431,equip,1043,1,2000
201431,equip,1033,1,10500
201431,,,0,42229
201432,equip,2051,1,250
201432,equip,2043,1,2000
201432,equip,2033,1,10500
201432,,,0,42229
201433,equip,3051,1,250
201433,equip,3043,1,2000
201433,equip,3033,1,10500
201433,,,0,42229
201434,equip,4051,1,250
201434,equip,4043,1,2000
201434,equip,4033,1,10500
201434,,,0,42229
201435,equip,1051,1,62
201435,equip,1043,1,500
201435,equip,1033,1,2625
201435,equip,2051,1,62
201435,equip,2043,1,500
201435,equip,2033,1,2625
201435,equip,3051,1,62
201435,equip,3043,1,500
201435,equip,3033,1,2625
201435,equip,4051,1,62
201435,equip,4043,1,500
201435,equip,4033,1,2625
201435,,,0,42229
201436,equip,1051,1,250
201436,equip,1043,1,2000
201436,equip,1033,1,10500
201436,,,0,42229
201437,equip,2051,1,250
201437,equip,2043,1,2000
201437,equip,2033,1,10500
201437,,,0,42229
201438,equip,3051,1,250
201438,equip,3043,1,2000
201438,equip,3033,1,10500
201438,,,0,42229
201439,equip,4051,1,250
201439,equip,4043,1,2000
201439,equip,4033,1,10500
201439,,,0,42229
201440,equip,1051,1,62
201440,equip,1043,1,500
201440,equip,1033,1,2625
201440,equip,2051,1,62
201440,equip,2043,1,500
201440,equip,2033,1,2625
201440,equip,3051,1,62
201440,equip,3043,1,500
201440,equip,3033,1,2625
201440,equip,4051,1,62
201440,equip,4043,1,500
201440,equip,4033,1,2625
201440,,,0,42229
201441,equip,1051,1,250
201441,equip,1043,1,2000
201441,equip,1033,1,10500
201441,,,0,42229
201442,equip,2051,1,250
201442,equip,2043,1,2000
201442,equip,2033,1,10500
201442,,,0,42229
201443,equip,3051,1,250
201443,equip,3043,1,2000
201443,equip,3033,1,10500
201443,,,0,42229
201444,equip,4051,1,250
201444,equip,4043,1,2000
201444,equip,4033,1,10500
201444,,,0,42229
201445,equip,1051,1,62
201445,equip,1043,1,500
201445,equip,1033,1,2625
201445,equip,2051,1,62
201445,equip,2043,1,500
201445,equip,2033,1,2625
201445,equip,3051,1,62
201445,equip,3043,1,500
201445,equip,3033,1,2625
201445,equip,4051,1,62
201445,equip,4043,1,500
201445,equip,4033,1,2625
201445,,,0,42229
201446,equip,1051,1,250
201446,equip,1043,1,2000
201446,equip,1033,1,10500
201446,,,0,42229
201447,equip,2051,1,250
201447,equip,2043,1,2000
201447,equip,2033,1,10500
201447,,,0,42229
201448,equip,3051,1,250
201448,equip,3043,1,2000
201448,equip,3033,1,10500
201448,,,0,42229
201449,equip,4051,1,250
201449,equip,4043,1,2000
201449,equip,4033,1,10500
201449,,,0,42229
201450,equip,1051,1,62
201450,equip,1043,1,500
201450,equip,1033,1,2625
201450,equip,2051,1,62
201450,equip,2043,1,500
201450,equip,2033,1,2625
201450,equip,3051,1,62
201450,equip,3043,1,500
201450,equip,3033,1,2625
201450,equip,4051,1,62
201450,equip,4043,1,500
201450,equip,4033,1,2625
201450,,,0,42229
201451,equip,1051,1,250
201451,equip,1043,1,2000
201451,equip,1033,1,10500
201451,,,0,42229
201452,equip,2051,1,250
201452,equip,2043,1,2000
201452,equip,2033,1,10500
201452,,,0,42229
201453,equip,3051,1,250
201453,equip,3043,1,2000
201453,equip,3033,1,10500
201453,,,0,42229
201454,equip,4051,1,250
201454,equip,4043,1,2000
201454,equip,4033,1,10500
201454,,,0,42229
201455,equip,1051,1,62
201455,equip,1043,1,500
201455,equip,1033,1,2625
201455,equip,2051,1,62
201455,equip,2043,1,500
201455,equip,2033,1,2625
201455,equip,3051,1,62
201455,equip,3043,1,500
201455,equip,3033,1,2625
201455,equip,4051,1,62
201455,equip,4043,1,500
201455,equip,4033,1,2625
201455,,,0,42229
201456,equip,1051,1,250
201456,equip,1043,1,2000
201456,equip,1033,1,10500
201456,,,0,42229
201457,equip,2051,1,250
201457,equip,2043,1,2000
201457,equip,2033,1,10500
201457,,,0,42229
201458,equip,3051,1,250
201458,equip,3043,1,2000
201458,equip,3033,1,10500
201458,,,0,42229
201459,equip,4051,1,250
201459,equip,4043,1,2000
201459,equip,4033,1,10500
201459,,,0,42229
201460,equip,1051,1,62
201460,equip,1043,1,500
201460,equip,1033,1,2625
201460,equip,2051,1,62
201460,equip,2043,1,500
201460,equip,2033,1,2625
201460,equip,3051,1,62
201460,equip,3043,1,500
201460,equip,3033,1,2625
201460,equip,4051,1,62
201460,equip,4043,1,500
201460,equip,4033,1,2625
201460,,,0,42229
201461,equip,1051,1,250
201461,equip,1043,1,2000
201461,equip,1033,1,10500
201461,,,0,42229
201462,equip,2051,1,250
201462,equip,2043,1,2000
201462,equip,2033,1,10500
201462,,,0,42229
201463,equip,3051,1,250
201463,equip,3043,1,2000
201463,equip,3033,1,10500
201463,,,0,42229
201464,equip,4051,1,250
201464,equip,4043,1,2000
201464,equip,4033,1,10500
201464,,,0,42229
201465,equip,1051,1,62
201465,equip,1043,1,500
201465,equip,1033,1,2625
201465,equip,2051,1,62
201465,equip,2043,1,500
201465,equip,2033,1,2625
201465,equip,3051,1,62
201465,equip,3043,1,500
201465,equip,3033,1,2625
201465,equip,4051,1,62
201465,equip,4043,1,500
201465,equip,4033,1,2625
201465,,,0,42229
201466,equip,1051,1,250
201466,equip,1043,1,2000
201466,equip,1033,1,10500
201466,,,0,42229
201467,equip,2051,1,250
201467,equip,2043,1,2000
201467,equip,2033,1,10500
201467,,,0,42229
201468,equip,3051,1,250
201468,equip,3043,1,2000
201468,equip,3033,1,10500
201468,,,0,42229
201469,equip,4051,1,250
201469,equip,4043,1,2000
201469,equip,4033,1,10500
201469,,,0,42229
201470,equip,1051,1,62
201470,equip,1043,1,500
201470,equip,1033,1,2625
201470,equip,2051,1,62
201470,equip,2043,1,500
201470,equip,2033,1,2625
201470,equip,3051,1,62
201470,equip,3043,1,500
201470,equip,3033,1,2625
201470,equip,4051,1,62
201470,equip,4043,1,500
201470,equip,4033,1,2625
201470,,,0,42229
201471,equip,1051,1,250
201471,equip,1043,1,2000
201471,equip,1033,1,10500
201471,,,0,42229
201472,equip,2051,1,250
201472,equip,2043,1,2000
201472,equip,2033,1,10500
201472,,,0,42229
201473,equip,3051,1,250
201473,equip,3043,1,2000
201473,equip,3033,1,10500
201473,,,0,42229
201474,equip,4051,1,250
201474,equip,4043,1,2000
201474,equip,4033,1,10500
201474,,,0,42229
201475,equip,1051,1,62
201475,equip,1043,1,500
201475,equip,1033,1,2625
201475,equip,2051,1,62
201475,equip,2043,1,500
201475,equip,2033,1,2625
201475,equip,3051,1,62
201475,equip,3043,1,500
201475,equip,3033,1,2625
201475,equip,4051,1,62
201475,equip,4043,1,500
201475,equip,4033,1,2625
201475,,,0,42229
201476,equip,1051,1,250
201476,equip,1043,1,2000
201476,equip,1033,1,10500
201476,,,0,42229
201477,equip,2051,1,250
201477,equip,2043,1,2000
201477,equip,2033,1,10500
201477,,,0,42229
201478,equip,3051,1,250
201478,equip,3043,1,2000
201478,equip,3033,1,10500
201478,,,0,42229
201479,equip,4051,1,250
201479,equip,4043,1,2000
201479,equip,4033,1,10500
201479,,,0,42229
201480,equip,1051,1,62
201480,equip,1043,1,500
201480,equip,1033,1,2625
201480,equip,2051,1,62
201480,equip,2043,1,500
201480,equip,2033,1,2625
201480,equip,3051,1,62
201480,equip,3043,1,500
201480,equip,3033,1,2625
201480,equip,4051,1,62
201480,equip,4043,1,500
201480,equip,4033,1,2625
201480,,,0,42229
201481,equip,1051,1,250
201481,equip,1043,1,2000
201481,equip,1033,1,10500
201481,,,0,42229
201482,equip,2051,1,250
201482,equip,2043,1,2000
201482,equip,2033,1,10500
201482,,,0,42229
201483,equip,3051,1,250
201483,equip,3043,1,2000
201483,equip,3033,1,10500
201483,,,0,42229
201484,equip,4051,1,250
201484,equip,4043,1,2000
201484,equip,4033,1,10500
201484,,,0,42229
201485,equip,1051,1,62
201485,equip,1043,1,500
201485,equip,1033,1,2625
201485,equip,2051,1,62
201485,equip,2043,1,500
201485,equip,2033,1,2625
201485,equip,3051,1,62
201485,equip,3043,1,500
201485,equip,3033,1,2625
201485,equip,4051,1,62
201485,equip,4043,1,500
201485,equip,4033,1,2625
201485,,,0,42229
201486,equip,1051,1,250
201486,equip,1043,1,2000
201486,equip,1033,1,10500
201486,,,0,42229
201487,equip,2051,1,250
201487,equip,2043,1,2000
201487,equip,2033,1,10500
201487,,,0,42229
201488,equip,3051,1,250
201488,equip,3043,1,2000
201488,equip,3033,1,10500
201488,,,0,42229
201489,equip,4051,1,250
201489,equip,4043,1,2000
201489,equip,4033,1,10500
201489,,,0,42229
201490,equip,1051,1,62
201490,equip,1043,1,500
201490,equip,1033,1,2625
201490,equip,2051,1,62
201490,equip,2043,1,500
201490,equip,2033,1,2625
201490,equip,3051,1,62
201490,equip,3043,1,500
201490,equip,3033,1,2625
201490,equip,4051,1,62
201490,equip,4043,1,500
201490,equip,4033,1,2625
201490,,,0,42229
201491,equip,1051,1,250
201491,equip,1043,1,2000
201491,equip,1033,1,10500
201491,,,0,42229
201492,equip,2051,1,250
201492,equip,2043,1,2000
201492,equip,2033,1,10500
201492,,,0,42229
201493,equip,3051,1,250
201493,equip,3043,1,2000
201493,equip,3033,1,10500
201493,,,0,42229
201494,equip,4051,1,250
201494,equip,4043,1,2000
201494,equip,4033,1,10500
201494,,,0,42229
201495,equip,1051,1,62
201495,equip,1043,1,500
201495,equip,1033,1,2625
201495,equip,2051,1,62
201495,equip,2043,1,500
201495,equip,2033,1,2625
201495,equip,3051,1,62
201495,equip,3043,1,500
201495,equip,3033,1,2625
201495,equip,4051,1,62
201495,equip,4043,1,500
201495,equip,4033,1,2625
201495,,,0,42229
201496,equip,1051,1,250
201496,equip,1043,1,2000
201496,equip,1033,1,10500
201496,,,0,42229
201497,equip,2051,1,250
201497,equip,2043,1,2000
201497,equip,2033,1,10500
201497,,,0,42229
201498,equip,3051,1,250
201498,equip,3043,1,2000
201498,equip,3033,1,10500
201498,,,0,42229
201499,equip,4051,1,250
201499,equip,4043,1,2000
201499,equip,4033,1,10500
201499,,,0,42229
201500,equip,1051,1,62
201500,equip,1043,1,500
201500,equip,1033,1,2625
201500,equip,2051,1,62
201500,equip,2043,1,500
201500,equip,2033,1,2625
201500,equip,3051,1,62
201500,equip,3043,1,500
201500,equip,3033,1,2625
201500,equip,4051,1,62
201500,equip,4043,1,500
201500,equip,4033,1,2625
201500,,,0,42229
201501,equip,1051,1,250
201501,equip,1043,1,2000
201501,equip,1033,1,10500
201501,,,0,42229
201502,equip,2051,1,250
201502,equip,2043,1,2000
201502,equip,2033,1,10500
201502,,,0,42229
201503,equip,3051,1,250
201503,equip,3043,1,2000
201503,equip,3033,1,10500
201503,,,0,42229
201504,equip,4051,1,250
201504,equip,4043,1,2000
